,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
53,2022-03-13 23:21:22+00:00,1503149246362566657,"@max_katz Отправляйтесь за русским военным кораблём, который взял военных Украины в плен, а сама Украина их похоронила и умолчало, что там было не 8 человек, а намного больше. Русские не будут свергать Путина, потому что мы не хотим продавать жопу США.",liebeeszuleben1,0,liebe es zu leben und Pizza,ru
54,2022-03-13 23:21:06+00:00,1503149182508544002,"@h_e_i_i Мелитополь Украина на митинг против военных вышло 2к людей (маленький город вышел против убийц, ваших соотечественников)
Москва 6 числа по данным мвд 2500 людей
Пук пук бедные русские",vveritaserumm,3,сироватка правди🇺🇦,ru
55,2022-03-13 23:20:52+00:00,1503149122328616965,"@onixIT @2Dust @PatHollmann И сегодня аэропорт вся наша Украина, Киборги внесли неоценимый вклад, в мифологию",magera_vl,2,чехословацький ніндзя,ru
56,2022-03-13 23:19:51+00:00,1503148865536462854,"То, что не смогла за ‘годы’ сделать ‘сеть лагерей’, смог за две недели великий геополитик Владимир Владимирович Путин. 

Шах и мат, Украина! Учитесь! https://t.co/qx0tH8NUTP",userpig,127,Белкин,ru
57,2022-03-13 23:19:45+00:00,1503148840718901248,"@ZelenskyyUa @eucopresident На протяжении веков в Украину вторгались татары, поляки, шведы, Австро-Венгерская империя, немцы, большевики и русские. А Украина всегда освобождала себя. На Майдане они показали пример мужества и продолжают сражаться. Какое мужество! Потому что ты (Бог) мой щит (Библия).",NatGue72,0,Nat Gue 🇦🇷🇪🇸🇺🇦🇪🇺🕊🕊🕊,ru
58,2022-03-13 23:18:56+00:00,1503148635764281352,"@onixIT @2Dust @PatHollmann Но ту встали на пути Киборги, которые внесли ясность, что Украина или смерть",magera_vl,1,чехословацький ніндзя,ru
59,2022-03-13 23:16:55+00:00,1503148126781296640,@ArmedForcesUkr Украина прям в Швейцарию превратилась) Может в будущем так и будет?! https://t.co/H3SGtdTdBz,ShamaniaLG,2,🇺🇦🇺🇦🇺🇦 SHAMANIA LABEL GROUP 🇺🇦🇺🇦🇺🇦,ru
60,2022-03-13 23:16:34+00:00,1503148040429117440,"@max_katz Ничего не станет лучше, если Украина посадит управлять огромной страной такую же марионетку запада. Мы не хотим ходить под США, как продажная Украина. У нас своих алигархов хватало, нам иностранные не нужны.",liebeeszuleben1,0,liebe es zu leben und Pizza,ru
61,2022-03-13 23:16:24+00:00,1503147998188032015,"Ломать не строить. Сейчас многие бизнесы рухнут. А когда все кончится останется две страны. Украина, которую будут восстанавливать всем миром. И рф которой хуй кто даст денег. Как мы будем что-то создавать если даже в лучшие годы не могли мне непонятно",lord_kukusik,20,повелитель кукусиков 💙💛,ru
62,2022-03-13 23:16:20+00:00,1503147982136516619,"НАРЦИССИЗМ

Матери солдат в течение, например, этого начавшегося периода - проверка тезиса, что русские / россияне - такие же люди, как остальные на планете.

#Russia #Украина #Russian #Ukraine️ #UkraineRussiaWar #Россия #свобода #гулаг #дети #Children #НетвойневУкраине",AlnNtta,0,Alexey Ponomaryov,ru
63,2022-03-13 23:15:30+00:00,1503147770542268421,"@max_katz @kiriltaran @MissLy37395173 Центром постсоветского мира всегда будет Москва. Особенно после ухода Путина. А Украина всегда будет страной-анекдотом. Вроде Канады для США. Её даже сейчас никто не воспринимает всерьёз. Поддерживают для того, чтобы ослабить Россию, потому что боятся, что Путин пойдёт дальше.",a_rz01,0,A_rz01,ru
64,2022-03-13 23:15:20+00:00,1503147730583101449,@Nablyudatel11Tm Украина на киеве не заканчивается если что.,naxnagel777,0,Батько Махно,ru
65,2022-03-13 23:15:16+00:00,1503147711582908416,"@friedpibb если украинцы не бомбилт сами себя, то почему только 24.02 завопили про войну? не оккупированные украинцами земли утверждают, что были только ради увидеть помощь от россии?

я не говорил, что СЕЙЧАС украина бомбит себя же, я лишь говорю о лнр и днр.",livekavinsky,0,суицидальный антилох 🏳️‍🌈,ru
66,2022-03-13 23:13:28+00:00,1503147258044456961,"Когда Украина победит, надо будет, среди прочих, сделать отдельный отряд пропагандистов для восстановления разрушенного Харькова с вещанием онлайн.",FiliMoscow,1,FiliMoscow❗,ru
67,2022-03-13 23:11:37+00:00,1503146794858987521,@maximov_vasily Да уже расслабься. Украина победит через неделю.,Vitamin96170150,4,Разиель,ru
68,2022-03-13 23:11:32+00:00,1503146774269243396,"Украина. Ирпень. Погибли все: вся семья - жена и двое детей и даже собака - погибли, когда убегали из-под минометных обстрелов. 
Живым остался только глава семьи...
Как ему жить теперь? 
КАК, суки российские!!! https://t.co/vaOY8GNqIZ",dyadushka_ho,0,Дядюшка Хо,ru
69,2022-03-13 23:11:22+00:00,1503146730614935557,"Если завтра глава Мелитополя выйдет и скажет что он раньше ""ошибался, и Украина заслуживает денацификацию"", вспомните сразу о его национальности и о ""чеченах"", которых вы хаяли. Незабудьте.",sorosnl,0,Soros of Ichkeria ■□ #FreedomChechnya,ru
70,2022-03-13 23:10:57+00:00,1503146626864484356,"Украина должна, просто обязана одержать сокрушительную победу над Россией - вернуть Крым и части Донецкой/Луганской областей.

Потому что только победителей уважают. США и Великобритания сейчас лучшие друзья только потому, что США в свое время выбили зубы Великобритании.",senko,40,Pavel Senko 🇺🇸,ru
